	Id	Company	Country	Work Expirience	Job Years	Professional Training	Position	Salary
1768	2768	Google Inc	USA	3	1.0	True	Middle	7268.69
1769	2769	Netflix	USA	5			Junior	5241.599999999999
1770	2770	Amazon	USA	5			Junior	5644.8
1771	2771	Amazon	Germany	3		True	Junior	5950.5599999999995
1772	2772	Google Inc	USA	5	2.0		Junior	6552.0
1773	2773	Google Inc	Germany	5		True	Middle	7882.559999999999
1774	2774	Netflix	USA	8	3.0	True	Teamlead	16325.4
1775	2775	Amazon	USA	3			Middle	7854.000000000001
1776	2776	Netflix	Australia	7	3.0		Teamlead	10410.400000000001
1777	2777	Netflix	USA	6			Middle	6806.8
1778	2778	Amazon	Germany	8	3.0	True	Teamlead	14064.959999999994
1779	2779	Amazon	Australia	3	3.0	True	Junior	6446.44
1780	2780	Google Inc	Australia	3	3.0	True	Middle	7827.82
1781	2781	Netflix	USA	4	1.0	True	Junior	6027.839999999999
1782	2782	Google Inc	Germany	7	3.0		Teamlead	8923.2
1783	2783	Amazon	USA	7	3.0	True	Senior	10883.599999999999
1784	2784	Amazon	Germany	5	2.0	True	Middle	6709.5599999999995
1785	2785	Netflix	Germany	4	2.0	True	Middle	6709.5599999999995
1786	2786	Google Inc	Germany	5	2.0	True	Middle	7882.559999999999
1787	2787	Amazon	Germany	3	3.0	True	Middle	6709.56
1788	2788	Netflix	Germany	3	3.0		Middle	5385.6
1789	2789	Netflix	Germany	4			Middle	5875.2
1790	2790	Google Inc	Germany	3	1.0		Junior	4065.600000000001
1791	2791	Netflix	USA	7	3.0	True	Senior	10046.4
1792	2792	Google Inc	Germany	5	1.0	True	Middle	7319.5199999999995
1793	2793	Netflix	Australia	8	5.0		Teamlead	10410.400000000001
1794	2794	Amazon	Australia	6	2.0	True	Senior	8611.199999999999
1795	2795	Netflix	Germany	8	2.0		Teamlead	10410.400000000001
1796	2796	Google Inc	USA	8	4.0		Teamlead	12230.4
1797	2797	Google Inc	Australia	6	2.0	True	Senior	9328.8
1798	2798	Amazon	USA	3			Middle	5834.400000000001
1799	2799	Netflix	USA	6			Senior	8736.0
1800	2800	Google Inc	Australia	6	3.0	True	Senior	10106.199999999999
1801	2801	Amazon	Germany	8	5.0	True	Teamlead	13060.319999999998
1802	2802	Netflix	Germany	6			Teamlead	8179.600000000003
1803	2803	Amazon	Germany	4	1.0	True	Junior	6027.839999999999
1804	2804	Netflix	Germany	6	2.0		Teamlead	10545.6
1805	2805	Netflix	Germany	5	1.0	True	Middle	6193.439999999999
1806	2806	Amazon	USA	4		True	Junior	6530.159999999999
1807	2807	Netflix	Australia	6	1.0		Senior	8008.0
1808	2808	Google Inc	USA	5	1.0		Junior	7055.999999999999
1809	2809	Netflix	Australia	7	2.0		Teamlead	10545.6
1810	2810	Google Inc	Germany	8	4.0	True	Teamlead	12892.879999999997
1811	2811	Google Inc	Germany	8	3.0	True	Teamlead	14064.959999999994
1812	2812	Google Inc	USA	4	1.0		Junior	6048.0
1813	2813	Netflix	Australia	8	2.0	True	Teamlead	14148.679999999998
1814	2814	Netflix	USA	4	2.0		Junior	6048.0
1815	2815	Netflix	Australia	3	2.0	True	Junior	5525.5199999999995
1816	2816	Amazon	USA	3	3.0		Junior	6467.999999999999
1817	2817	Google Inc	Australia	3	2.0	True	Middle	7225.68
1818	2818	Amazon	Australia	7	3.0	True	Middle	7929.48
1819	2819	Google Inc	USA	6			Middle	8663.2
1820	2820	Amazon	USA	8	2.0	True	Teamlead	14148.679999999998
1821	2821	Google Inc	Germany	8	5.0		Teamlead	11211.199999999999
1822	2822	Netflix	Australia	3	3.0		Junior	5605.6
1823	2823	Google Inc	Germany	5	1.0	True	Middle	6709.5599999999995
1824	2824	Google Inc	Germany	7	2.0	True	Senior	8551.400000000001
1825	2825	Netflix	Germany	4	2.0		Middle	5834.4
1826	2826	Netflix	Germany	4	1.0		Middle	5385.599999999999
1827	2827	Netflix	USA	8	5.0		Teamlead	14196.0
1828	2828	Google Inc	USA	8	4.0		Teamlead	12230.4
1829	2829	Google Inc	Australia	6		True	Middle	9962.68
1830	2830	Google Inc	Australia	4	1.0		Junior	5644.799999999998
1831	2831	Google Inc	Germany	8	4.0	True	Teamlead	12055.679999999998
1832	2832	Google Inc	Australia	5	1.0	True	Junior	7032.48
1833	2833	Netflix	USA	7	3.0		Middle	7956.0
1834	2834	Netflix	Australia	4	1.0		Middle	6364.8
1835	2835	Google Inc	Germany	7	1.0	True	Senior	9328.8
1836	2836	Netflix	USA	4	1.0	True	Middle	8445.599999999999
1837	2837	Google Inc	Australia	7	4.0		Middle	8663.2
1838	2838	Google Inc	Germany	7	3.0	True	Teamlead	11194.56
1839	2839	Google Inc	Germany	3	2.0	True	Junior	5100.4800000000005
1840	2840	Netflix	USA	4	1.0		Junior	6115.2
1841	2841	Netflix	Germany	7	4.0	True	Senior	7893.599999999999
1842	2842	Google Inc	Germany	4			Middle	6283.2
1843	2843	Google Inc	USA	6	1.0	True	Middle	9251.06
1844	2844	Amazon	USA	6			Middle	7956.0
1845	2845	Google Inc	Australia	5	1.0	True	Junior	7032.48
1846	2846	Amazon	USA	6	1.0		Middle	8044.400000000001
1847	2847	Google Inc	Germany	5	1.0		Junior	5644.799999999998
1848	2848	Amazon	Australia	3		True	Junior	6446.44
1849	2849	Netflix	USA	7	3.0		Middle	6806.8
1850	2850	Google Inc	Australia	5	1.0		Middle	6364.8
1851	2851	Amazon	Australia	8	4.0		Teamlead	13249.599999999999
1852	2852	Amazon	Australia	8	2.0	True	Teamlead	14148.679999999998
1853	2853	Amazon	USA	6	2.0	True	Senior	10046.4
1854	2854	Amazon	Australia	7	4.0	True	Senior	9328.8
1855	2855	Netflix	USA	4	1.0	True	Middle	8445.599999999999
1856	2856	Google Inc	Australia	3	2.0		Junior	5174.400000000001
1857	2857	Amazon	Australia	6	3.0		Teamlead	13249.599999999999
1858	2858	Google Inc	Australia	7	3.0		Senior	8736.0
1859	2859	Netflix	USA	3	3.0		Middle	6171.000000000002
1860	2860	Netflix	Germany	6	3.0	True	Senior	8611.199999999999
1861	2861	Amazon	USA	6	2.0		Teamlead	12168.0
1862	2862	Netflix	Germany	3	1.0	True	Junior	5100.4800000000005
1863	2863	Netflix	Germany	3	2.0	True	Middle	5677.32
1864	2864	Netflix	USA	8	5.0		Teamlead	12230.4
1865	2865	Netflix	Australia	8	3.0	True	Teamlead	12055.679999999998
1866	2866	Netflix	USA	5			Middle	7956.0
1867	2867	Amazon	Germany	7	4.0		Middle	6806.8
1868	2868	Netflix	Australia	6	2.0		Middle	6895.2
1869	2869	Google Inc	Australia	5	2.0		Middle	7425.599999999999
1870	2870	Netflix	Germany	6	3.0	True	Middle	6709.56
1871	2871	Netflix	Australia	6	3.0	True	Teamlead	12127.439999999999
1872	2872	Netflix	Australia	3	2.0	True	Middle	5677.32
1873	2873	Google Inc	Australia	3	3.0		Junior	5605.6
1874	2874	Google Inc	Australia	4	1.0	True	Middle	7319.5199999999995
1875	2875	Netflix	Australia	6	3.0	True	Senior	7893.599999999999
1876	2876	Netflix	Germany	5	1.0		Middle	4936.800000000001
1877	2877	Amazon	Germany	3	2.0		Junior	4404.400000000001
1878	2878	Google Inc	USA	4		True	Junior	7534.799999999999
1879	2879	Netflix	Germany	7	1.0	True	Middle	7929.48
1880	2880	Amazon	USA	3	1.0		Middle	7293.000000000001
1881	2881	Netflix	Australia	5	1.0	True	Junior	7032.48
1882	2882	Netflix	USA	3	2.0	True	Middle	7741.8
1883	2883	Amazon	Germany	4	1.0	True	Middle	7319.5199999999995
1884	2884	Netflix	Australia	4	1.0		Middle	6364.8
1885	2885	Netflix	Australia	6	1.0	True	Teamlead	12127.439999999999
1886	2886	Google Inc	Germany	8	2.0	True	Teamlead	12055.679999999998
1887	2887	Google Inc	Australia	8	5.0		Teamlead	13249.599999999999
1888	2888	Google Inc	USA	6	3.0		Teamlead	13249.599999999999
1889	2889	Google Inc	USA	7	4.0	True	Middle	10674.3
1890	2890	Amazon	USA	7	3.0	True	Senior	10046.4
1891	2891	Amazon	Germany	4	2.0	True	Middle	6756.48
1892	2892	Google Inc	USA	8	2.0	True	Teamlead	15237.039999999997
1893	2893	Netflix	Australia	4		True	Middle	7882.559999999999
1894	2894	Google Inc	Germany	3	3.0	True	Junior	5525.5199999999995
1895	2895	Netflix	USA	5	1.0	True	Middle	7225.679999999999
1896	2896	Google Inc	USA	8	2.0		Teamlead	15287.999999999996
1897	2897	Google Inc	Germany	3	1.0	True	Middle	6150.43
1898	2898	Amazon	Germany	8	3.0		Teamlead	9609.6
1899	2899	Netflix	Australia	3	2.0		Junior	4404.4000000000015
1900	2900	Google Inc	USA	5		True	Middle	9196.319999999998
1901	2901	Netflix	Germany	7	2.0		Middle	6895.2
1902	2902	Amazon	Germany	8	2.0	True	Teamlead	11971.960000000001
1903	2903	Amazon	USA	5	1.0		Junior	6552.0
1904	2904	Netflix	Germany	3	2.0	True	Junior	5100.4800000000005
1905	2905	Netflix	Germany	5		True	Middle	6709.5599999999995
1906	2906	Amazon	USA	7	3.0		Teamlead	13182.0
1907	2907	Netflix	Australia	3	1.0		Junior	4435.200000000001
1908	2908	Google Inc	Australia	8	5.0	True	Teamlead	13060.319999999998
1909	2909	Google Inc	Germany	3	1.0		Middle	5834.400000000001
1910	2910	Netflix	Australia	7	4.0	True	Middle	9251.06
1911	2911	Google Inc	Germany	5		True	Middle	7319.5199999999995
1912	2912	Netflix	Germany	4	1.0		Middle	5385.599999999999
1913	2913	Google Inc	Australia	4			Junior	5241.599999999999
1914	2914	Google Inc	Germany	6	3.0	True	Teamlead	11971.96
1915	2915	Google Inc	Germany	4	1.0	True	Middle	7882.559999999999
1916	2916	Netflix	Australia	5	1.0	True	Middle	6709.56
1917	2917	Amazon	Australia	5	2.0		Junior	5644.8
1918	2918	Amazon	USA	3	1.0		Middle	6732.000000000001
1919	2919	Amazon	Germany	4			Junior	4838.4
1920	2920	Amazon	Germany	6	1.0	True	Teamlead	13060.319999999996
1921	2921	Netflix	Germany	5		True	Junior	4675.4400000000005
1922	2922	Google Inc	Germany	6	3.0	True	Middle	7827.82
1923	2923	Netflix	Germany	6		True	Teamlead	12127.439999999999
1924	2924	Netflix	USA	8	2.0		Teamlead	11356.8
1925	2925	Google Inc	USA	7	1.0	True	Senior	10883.599999999999
1926	2926	Netflix	Germany	4	1.0	True	Middle	6756.48
1927	2927	Netflix	Germany	8	3.0		Teamlead	10483.199999999999
1928	2928	Amazon	USA	6		True	Middle	7929.48
1929	2929	Amazon	Germany	7	2.0		Senior	7488.0
1930	2930	Amazon	Australia	4	1.0		Middle	7996.799999999999
1931	2931	Google Inc	Germany	6	3.0		Middle	6320.6
1932	2932	Amazon	USA	6	1.0	True	Teamlead	14148.68
1933	2933	Amazon	Germany	6	1.0	True	Senior	7893.599999999999
1934	2934	Amazon	USA	7	2.0		Teamlead	13249.599999999999
1935	2935	Google Inc	USA	5	1.0	True	Middle	8539.439999999999
1936	2936	Netflix	Germany	5		True	Junior	4675.4400000000005
1937	2937	Google Inc	USA	3	2.0	True	Middle	7268.69
1938	2938	Google Inc	Australia	4		True	Junior	6027.839999999999
1939	2939	Amazon	Australia	6			Teamlead	12303.2
1940	2940	Amazon	Germany	7	3.0		Middle	6320.6
1941	2941	Netflix	USA	6	3.0		Senior	7436.0
1942	2942	Netflix	USA	6	2.0		Senior	8112.0
1943	2943	Google Inc	Germany	3	1.0	True	Middle	6150.43
1944	2944	Google Inc	Australia	4	1.0		Junior	5644.8
1945	2945	Amazon	USA	5	1.0		Junior	5678.4
1946	2946	Amazon	USA	8	3.0	True	Teamlead	17581.199999999993
1947	2947	Amazon	USA	8	2.0		Teamlead	15287.999999999996
1948	2948	Google Inc	Australia	5	1.0	True	Middle	8539.439999999999
1949	2949	Amazon	Australia	4	1.0		Middle	6854.4
1950	2950	Amazon	Australia	5	1.0		Middle	7425.599999999999
1951	2951	Google Inc	Germany	8	4.0		Teamlead	10410.400000000001
1952	2952	Netflix	Australia	3	1.0		Junior	4804.8
1953	2953	Amazon	Australia	6	1.0		Middle	6895.2
1954	2954	Amazon	Australia	8	5.0		Teamlead	13249.599999999999
1955	2955	Google Inc	Germany	6		True	Senior	8551.400000000001
1956	2956	Google Inc	Australia	5	2.0		Junior	6115.2
1957	2957	Google Inc	Australia	6			Teamlead	9734.4
1958	2958	Google Inc	USA	5	1.0	True	Junior	7032.48
1959	2959	Google Inc	USA	4		True	Junior	6491.5199999999995
1960	2960	Netflix	Australia	5	1.0		Junior	6115.2
1961	2961	Netflix	Australia	3	2.0		Middle	6320.6
1962	2962	Google Inc	Australia	5	2.0	True	Middle	6756.48
1963	2963	Netflix	Germany	6	3.0		Teamlead	9734.4
1964	2964	Google Inc	Germany	6	3.0	True	Senior	9328.8
1965	2965	Amazon	Germany	4	1.0	True	Junior	5525.5199999999995
1966	2966	Amazon	USA	7	4.0	True	Teamlead	14148.68
1967	2967	Amazon	Germany	6	1.0	True	Senior	8551.400000000001
1968	2968	Amazon	USA	4	1.0	True	Middle	9149.4
1969	2969	Netflix	USA	7	2.0	True	Teamlead	11116.820000000003
1970	2970	Google Inc	USA	7	1.0	True	Teamlead	14148.68
1971	2971	Google Inc	Germany	5		True	Junior	5564.159999999999
1972	2972	Google Inc	Australia	5			Middle	5875.2
1973	2973	Google Inc	Germany	4	1.0	True	Middle	7225.679999999999
1974	2974	Amazon	Australia	4			Junior	6115.2
1975	2975	Netflix	Australia	3	2.0	True	Middle	6150.430000000001
1976	2976	Netflix	Germany	5		True	Junior	5100.4800000000005
1977	2977	Amazon	Australia	8	3.0		Teamlead	10483.199999999999
1978	2978	Netflix	Australia	6	2.0		Senior	8008.0
1979	2979	Amazon	USA	8	4.0	True	Teamlead	15069.599999999999
1980	2980	Amazon	USA	7	3.0	True	Middle	7929.48
1981	2981	Amazon	Australia	8	3.0		Teamlead	12230.399999999996
1982	2982	Netflix	Australia	8	5.0		Teamlead	10410.400000000001
1983	2983	Amazon	USA	8	2.0		Teamlead	14196.0
1984	2984	Google Inc	USA	5		True	Junior	6530.159999999999
1985	2985	Google Inc	USA	4	2.0	True	Junior	6027.839999999999
1986	2986	Netflix	Germany	7	3.0	True	Middle	6150.430000000001
1987	2987	Google Inc	Germany	5	1.0	True	Junior	6027.839999999999
1988	2988	Netflix	Germany	8	2.0	True	Teamlead	13060.319999999998
1989	2989	Google Inc	Germany	6	3.0		Middle	6895.2
1990	2990	Google Inc	Australia	6			Teamlead	11356.800000000001
1991	2991	Netflix	Germany	7	2.0		Senior	7488.0
1992	2992	Amazon	Australia	8	5.0		Teamlead	11356.8
1993	2993	Google Inc	USA	3	1.0	True	Middle	7225.68
1994	2994	Amazon	USA	8	5.0	True	Teamlead	15237.039999999997
1995	2995	Amazon	USA	5	1.0		Middle	6364.8
1996	2996	Google Inc	USA	4		True	Middle	8539.439999999999
1997	2997	Netflix	USA	5	1.0	True	Junior	7534.799999999999
1998	2998	Google Inc	Australia	8	3.0		Teamlead	14268.799999999997
1999	2999	Google Inc	USA	7	1.0	True	Middle	10674.3
2000	3000	Amazon	Australia	5	2.0		Junior	5241.599999999999
2001	3001	Netflix	Germany	4	2.0		Junior	5241.599999999999
2002	3002	Amazon	USA	4			Middle	7425.599999999999
2003	3003	Amazon	USA	7	2.0	True	Senior	10764.0
2004	3004	Netflix	USA	7	2.0		Teamlead	12303.2
2005	3005	Netflix	USA	4			Junior	5241.599999999999
2006	3006	Netflix	USA	3	1.0		Middle	5834.400000000001
2007	3007	Netflix	Australia	5	1.0	True	Junior	5950.5599999999995
2008	3008	Netflix	Germany	4		True	Junior	5564.159999999999
2009	3009	Google Inc	Australia	7	1.0		Teamlead	10545.6
2010	3010	Netflix	Australia	8	4.0		Teamlead	13249.599999999999
2011	3011	Google Inc	Germany	7	1.0		Middle	6806.8
2012	3012	Google Inc	Australia	8	3.0	True	Teamlead	14148.679999999998
2013	3013	Google Inc	Australia	6			Middle	6895.2
2014	3014	Amazon	Australia	3			Junior	5605.6
2015	3015	Amazon	Australia	6	1.0	True	Senior	10046.4
2016	3016	Amazon	Germany	5	2.0	True	Junior	6491.519999999998
2017	3017	Amazon	Australia	3		True	Middle	7268.69
2018	3018	Google Inc	Australia	5	1.0		Junior	5678.4
2019	3019	Amazon	Germany	6			Senior	8112.0
2020	3020	Netflix	Australia	6	2.0	True	Teamlead	12127.439999999999
2021	3021	Amazon	Australia	7	4.0	True	Middle	9962.68
2022	3022	Netflix	USA	6	1.0		Senior	8112.0
2023	3023	Amazon	Germany	3			Junior	4743.200000000001
2024	3024	Netflix	Germany	8	4.0	True	Teamlead	13060.319999999998
2025	3025	Google Inc	Germany	6	1.0		Senior	8736.0
2026	3026	Netflix	USA	7	2.0		Middle	6320.600000000001
2027	3027	Amazon	USA	3	1.0	True	Middle	7827.82
2028	3028	Netflix	Germany	4	2.0		Junior	4065.600000000001
2029	3029	Netflix	Australia	5	1.0		Middle	6854.4
2030	3030	Netflix	USA	3	3.0		Junior	5605.6
2031	3031	Amazon	Australia	5	2.0		Junior	5241.599999999999
2032	3032	Amazon	Germany	7	3.0	True	Senior	7893.599999999999
2033	3033	Amazon	Australia	3	1.0	True	Middle	6709.56
2034	3034	Amazon	Germany	6		True	Middle	7268.69
2035	3035	Amazon	Australia	5			Junior	5644.8
2036	3036	Amazon	USA	4	1.0		Junior	6585.5999999999985
2037	3037	Google Inc	USA	6		True	Middle	9962.68
2038	3038	Amazon	USA	7	4.0		Teamlead	12168.0
2039	3039	Netflix	Germany	6	1.0		Senior	6864.0
2040	3040	Netflix	Germany	4			Middle	4936.800000000001
2041	3041	Amazon	USA	4	1.0		Middle	7956.0
2042	3042	Amazon	USA	5	1.0		Middle	7425.599999999999
2043	3043	Netflix	USA	5	1.0	True	Junior	6375.6
2044	3044	Netflix	Australia	4	1.0		Middle	5834.400000000001
2045	3045	Netflix	USA	8	3.0		Teamlead	10410.400000000001
2046	3046	Amazon	USA	6	1.0	True	Middle	9962.68
2047	3047	Google Inc	USA	5			Junior	5644.8
2048	3048	Amazon	USA	6	3.0		Senior	9464.0
2049	3049	Google Inc	Australia	6	2.0		Teamlead	9734.4
2050	3050	Amazon	Germany	4		True	Junior	5100.4800000000005
2051	3051	Google Inc	USA	8	3.0		Teamlead	14268.799999999997
2052	3052	Google Inc	USA	8	5.0	True	Teamlead	16325.4
2053	3053	Google Inc	Australia	8	2.0		Teamlead	12303.199999999999
2054	3054	Netflix	USA	5	1.0	True	Middle	6709.56
2055	3055	Amazon	USA	7	3.0		Teamlead	14195.999999999998
2056	3056	Netflix	USA	4	2.0	True	Middle	7319.5199999999995
2057	3057	Amazon	Australia	3	3.0		Junior	5605.6
2058	3058	Amazon	Australia	3	2.0		Junior	5605.6
2059	3059	Netflix	USA	3	3.0		Junior	6006.000000000001
2060	3060	Google Inc	Germany	5	2.0	True	Junior	5100.4800000000005
2061	3061	Amazon	Germany	8	4.0		Teamlead	12230.399999999996
2062	3062	Netflix	Germany	4	1.0	True	Middle	6709.5599999999995
2063	3063	Google Inc	Australia	4	1.0		Junior	5644.799999999998
2064	3064	Google Inc	Germany	7	3.0		Teamlead	10545.6
2065	3065	Google Inc	Germany	5	2.0	True	Middle	6756.48
2066	3066	Google Inc	USA	3	1.0		Junior	6006.000000000001
2067	3067	Netflix	Australia	4	1.0		Middle	6364.8
2068	3068	Netflix	Germany	3	3.0	True	Middle	5204.210000000001
2069	3069	Google Inc	Germany	6	2.0		Middle	5834.400000000001
2070	3070	Netflix	USA	7	2.0		Teamlead	10410.400000000001
2071	3071	Google Inc	Germany	5	2.0		Junior	5174.4
2072	3072	Google Inc	Australia	7	1.0	True	Teamlead	14148.68
2073	3073	Netflix	USA	4			Junior	5678.4
2074	3074	Amazon	USA	7	3.0		Teamlead	12303.2
2075	3075	Netflix	USA	3		True	Middle	6150.430000000001
2076	3076	Google Inc	Australia	5	2.0	True	Junior	6027.839999999999
2077	3077	Google Inc	Germany	6	2.0		Teamlead	10410.4
2078	3078	Netflix	Germany	8	4.0		Teamlead	10410.400000000001
2079	3079	Google Inc	USA	6			Teamlead	12168.0
2080	3080	Netflix	Australia	7	3.0		Middle	8044.400000000001
2081	3081	Google Inc	Germany	8	2.0		Teamlead	12230.399999999996
2082	3082	Google Inc	Germany	8	4.0	True	Teamlead	13060.319999999998
2083	3083	Google Inc	USA	6	3.0		Teamlead	12168.0
2084	3084	Amazon	Germany	6		True	Senior	8611.199999999999
2085	3085	Netflix	Germany	4	1.0	True	Middle	6193.439999999999
2086	3086	Amazon	Australia	6	1.0	True	Senior	10106.199999999999
2087	3087	Netflix	Germany	3	3.0	True	Junior	4285.820000000001
2088	3088	Amazon	Australia	5	1.0		Junior	5678.4
2089	3089	Google Inc	Australia	4			Junior	4838.4
2090	3090	Google Inc	USA	8	3.0		Teamlead	12230.4
2091	3091	Netflix	USA	8	2.0	True	Teamlead	11971.960000000001
2092	3092	Amazon	Germany	8	5.0		Teamlead	9609.6
2093	3093	Google Inc	Germany	6			Teamlead	9734.4
2094	3094	Amazon	USA	8	5.0	True	Teamlead	14064.96
2095	3095	Amazon	Australia	4	2.0	True	Middle	8539.439999999999
2096	3096	Google Inc	USA	6			Middle	6895.2
2097	3097	Netflix	Australia	8	5.0	True	Teamlead	13060.319999999998
2098	3098	Amazon	Australia	8	4.0		Teamlead	13249.599999999999
2099	3099	Google Inc	Australia	6	3.0	True	Teamlead	11194.56
2100	3100	Netflix	USA	8	5.0		Teamlead	14196.0
2101	3101	Google Inc	Germany	7	4.0		Middle	6895.2
2102	3102	Google Inc	USA	5	2.0		Junior	6048.0
2103	3103	Netflix	Germany	5	2.0		Junior	5241.599999999999
2104	3104	Netflix	Australia	3		True	Middle	6150.430000000001
2105	3105	Google Inc	USA	8	5.0		Teamlead	15287.999999999996
2106	3106	Netflix	Australia	6	1.0	True	Teamlead	14148.68
2107	3107	Amazon	USA	5	2.0		Junior	6552.0
2108	3108	Amazon	USA	5		True	Middle	8539.439999999999
2109	3109	Google Inc	USA	8	3.0		Teamlead	13249.599999999999
2110	3110	Netflix	USA	4			Middle	6895.2
2111	3111	Amazon	USA	7	4.0	True	Senior	11720.8
2112	3112	Netflix	USA	5	1.0	True	Middle	7741.8
2113	3113	Netflix	USA	6	3.0	True	Teamlead	13993.199999999999
2114	3114	Google Inc	Australia	6	2.0		Middle	7469.8
2115	3115	Google Inc	Germany	4	1.0	True	Junior	5100.4800000000005
2116	3116	Netflix	Germany	6	1.0	True	Middle	7319.5199999999995
2117	3117	Amazon	Germany	8	2.0		Teamlead	11356.8
2118	3118	Google Inc	Australia	5	2.0		Middle	7425.599999999999
2119	3119	Netflix	Australia	7	1.0		Senior	9464.0
2120	3120	Netflix	Australia	5	1.0	True	Middle	7929.48
2121	3121	Google Inc	USA	7	2.0		Middle	7469.8
2122	3122	Amazon	Germany	4	1.0		Junior	4804.8
2123	3123	Google Inc	Germany	4	1.0		Middle	6854.4
2124	3124	Netflix	Australia	3	2.0	True	Junior	5454.68
2125	3125	Amazon	USA	5	2.0		Junior	6552.0
2126	3126	Google Inc	Germany	8	4.0	True	Teamlead	12055.679999999998
2127	3127	Google Inc	USA	4	1.0	True	Middle	7929.48
2128	3128	Google Inc	USA	3	1.0		Junior	6036.799999999999
2129	3129	Google Inc	Germany	7	1.0	True	Senior	8611.199999999999
2130	3130	Google Inc	USA	7	1.0	True	Senior	10046.4
2131	3131	Netflix	Germany	8	2.0	True	Teamlead	11051.039999999999
2132	3132	Amazon	Australia	3	1.0	True	Junior	6446.44
2133	3133	Netflix	USA	5	1.0	True	Junior	7032.48
2134	3134	Google Inc	Germany	7	4.0		Middle	7425.6
2135	3135	Netflix	Australia	5		True	Junior	6027.839999999999
2136	3136	Amazon	Germany	6	2.0	True	Middle	7929.48
2137	3137	Netflix	Australia	5	1.0	True	Middle	6756.48
2138	3138	Amazon	USA	7	3.0	True	Middle	7929.48
2139	3139	Amazon	USA	7	1.0	True	Senior	10046.4
2140	3140	Google Inc	USA	6		True	Senior	11720.8
2141	3141	Netflix	USA	8	3.0	True	Teamlead	14148.679999999998
2142	3142	Google Inc	Germany	3		True	Junior	5100.4800000000005
2143	3143	Google Inc	Australia	3	3.0	True	Junior	5525.5199999999995
2144	3144	Amazon	USA	8	4.0		Teamlead	14196.0
2145	3145	Netflix	USA	3			Middle	5759.6
2146	3146	Netflix	USA	6	2.0		Senior	8736.0
2147	3147	Amazon	Germany	3	2.0		Junior	4404.400000000001
2148	3148	Google Inc	Australia	7	1.0		Teamlead	12303.2
2149	3149	Netflix	Germany	6	2.0		Teamlead	9734.4
2150	3150	Netflix	USA	8	5.0		Teamlead	12012.000000000002
2151	3151	Google Inc	Germany	7	4.0		Teamlead	10410.4
2152	3152	Google Inc	Australia	4	2.0	True	Middle	7882.559999999999
2153	3153	Netflix	Germany	6			Senior	8112.0
2154	3154	Amazon	Germany	8	2.0	True	Teamlead	11971.960000000001
2155	3155	Google Inc	USA	4			Junior	6585.5999999999985
2156	3156	Google Inc	USA	8	5.0		Teamlead	13249.599999999999
2157	3157	Amazon	USA	6	2.0	True	Teamlead	13138.059999999998
